officeCarp,livingCarp,kitchenCarp,hallwayCarp,bedroomCarp,bathroomCarp,Activity,Time
0,0,0,1,0,0,work,2020-03-07 02:12:05
0,0,0,0,0,0,leisure,2020-03-07 02:12:12
0,0,0,0,0,1,leisure,2020-03-07 02:12:13
0,0,0,1,0,0,leisure,2020-03-07 02:17:46
0,0,1,0,0,0,personal,2020-03-07 02:17:52
0,0,1,1,0,0,personal,2020-03-07 02:21:26
0,0,0,1,0,0,personal,2020-03-07 02:21:27
0,0,0,0,1,0,personal,2020-03-07 02:21:33
